,year,team1,team1_score,team2,team2_score
3489,2024,Southern California,67,Arizona St.,82
3490,2024,Western Caro.,62,Furman,65
3491,2024,Alabama,71,Tennessee,91
3492,2024,Rice,69,Temple,66
3493,2024,Western Mich.,79,Bowling Green,84
3494,2024,Iowa St.,73,TCU,72
3495,2024,St. Bonaventure,60,George Mason,69
3496,2024,Hampton,77,Monmouth,85
3497,2024,Illinois St.,69,Missouri St.,60
3498,2024,Loyola Maryland,78,Holy Cross,86
3499,2024,Belmont,72,Bradley,95
3500,2024,North Carolina,76,Boston College,66
3501,2024,Northwestern,69,Nebraska,75
3502,2024,Duquesne,69,Saint Joseph's,71
3503,2024,Kennesaw St.,83,Jacksonville,79
3504,2024,Georgia St.,70,Ga. Southern,86
3505,2024,East Carolina,61,UAB,69
3506,2024,Tulsa,70,SMU,103
3507,2024,Presbyterian,70,Longwood,80
3508,2024,Southern U.,62,Grambling,79
3509,2024,Troy,63,Southern Miss.,64
3510,2024,Vanderbilt,55,Mississippi St.,68
3511,2024,UIC,77,Valparaiso,84
3512,2024,UT Arlington,67,Abilene Christian,78
3513,2024,Sacramento St.,61,Northern Ariz.,70
3514,2024,Utah Tech,71,Utah Valley,84
3515,2024,Louisiana,88,South Alabama,79
3516,2024,Texas Southern,72,Alcorn,61
3517,2024,Cal St. Fullerton,73,UC Santa Barbara,69
3518,2024,Texas A&M,73,LSU,69
3519,2024,Fresno St.,62,Utah St.,83
3520,2024,North Texas,44,Charlotte,56
3521,2024,New Mexico,85,Air Force,66
3522,2024,Campbell,43,Towson,77
3523,2024,Richmond,69,Davidson,64
3524,2024,N.C. Central,68,South Carolina St.,71
3525,2024,Wofford,59,UNC Greensboro,82
3526,2024,Norfolk St.,65,Howard,61
3527,2024,Youngstown St.,105,Detroit Mercy,64
3528,2024,Clemson,78,Florida St.,67
3529,2024,DePaul,60,Butler,74
3530,2024,UMES,63,Delaware St.,67
3531,2024,Kansas,85,West Virginia,91
3532,2024,Eastern Mich.,67,Ohio,85
3533,2024,Morgan St.,89,Coppin St.,86
3534,2024,UCLA,71,Arizona,77
3535,2024,Nicholls,59,A&M-Corpus Christi,69
3536,2024,Coastal Carolina,59,App State,88
3537,2024,Lamar University,77,Houston Christian,78
3538,2024,Morehead St.,81,Southern Ind.,70
3539,2024,Tex. A&M-Commerce,68,Southeastern La.,52
3540,2024,Eastern Ill.,78,Lindenwood,68
3541,2024,Tennessee St.,58,Western Ill.,57
3542,2024,SIUE,47,Southeast Mo. St.,52
3543,2024,Washington St.,75,California,81
3544,2024,UC Irvine,52,UC Davis,54
3545,2024,American,68,Lehigh,70
3546,2024,Queens (NC),75,North Florida,91
3547,2024,Northwestern St.,92,New Orleans,67
3548,2024,North Ala.,79,Lipscomb,88
3549,2024,Louisiana Tech,74,Jacksonville St.,57
3550,2024,Arkansas St.,79,Texas St.,72
3551,2024,Central Ark.,71,Austin Peay,94
3552,2024,Evansville,48,Drake,97
3553,2024,Florida A&M,97,Ark.-Pine Bluff,99
3554,2024,Mercer,80,Samford,87
3555,2024,BYU,78,Texas Tech,85
3556,2024,McNeese,80,UIW,66
3557,2024,Georgia,96,Kentucky,105
3558,2024,Virginia,75,Georgia Tech,66
3559,2024,Harvard,70,Penn,61
3560,2024,Marshall,52,James Madison,67
3561,2024,Col. of Charleston,69,UNCW,78
3562,2024,Prairie View,71,Jackson St.,62
3563,2024,Green Bay,52,Northern Ky.,74
3564,2024,Oregon St.,57,Colorado,90
3565,2024,Bryant,98,UAlbany,89
3566,2024,Northeastern,84,Elon,72
3567,2024,Portland,86,Santa Clara,101
3568,2024,Charleston So.,79,High Point,86
3569,2024,ULM,80,Old Dominion,73
3570,2024,Stetson,56,FGCU,80
3571,2024,Milwaukee,81,Wright St.,95
3572,2024,Bellarmine,70,Eastern Ky.,82
3573,2024,Sam Houston,66,Liberty,82
3574,2024,Oklahoma St.,66,Kansas St.,70
3575,2024,Hawaii,61,UC San Diego,67
3576,2024,Bethune-Cookman,80,Mississippi Val.,64
3577,2024,Tarleton St.,77,UTRGV,73
3578,2024,Nevada,93,Wyoming,98
3579,2024,CSUN,63,UC Riverside,82
3580,2024,Eastern Wash.,79,Idaho St.,67
3581,2024,Portland St.,61,Northern Colo.,90
3582,2024,Pittsburgh,80,Duke,76
3583,2024,UConn,66,Villanova,65
3584,2024,Southern Ill.,57,UNI,61
3585,2024,Florida,79,Missouri,67
3586,2024,Southern Utah,76,California Baptist,83
3587,2024,Ole Miss,59,Auburn,82
3588,2024,Idaho,65,Weber St.,88
3589,2024,Middle Tenn.,62,New Mexico St.,73
3590,2024,Montana,87,Montana St.,77
3591,2024,Washington,80,Stanford,90
3592,2024,Western Ky.,87,UTEP,93
3593,2024,Cal Poly,53,CSU Bakersfield,65
3594,2024,Grand Canyon,79,Seattle U,86
3595,2024,LMU (CA),68,Pepperdine,61
3596,2024,Saint Mary's (CA),77,San Francisco,60
3597,2024,Gonzaga,105,San Diego,63
3598,2024,Michigan St.,61,Maryland,59
3599,2024,Memphis,79,Tulane,81
3600,2024,Rutgers,63,Illinois,86
3601,2024,Canisius,59,Saint Peter's,70
3602,2024,Wichita St.,68,South Fla.,72
3603,2024,Iona,87,Quinnipiac,91
3604,2024,Wagner,61,Sacred Heart,66
3605,2024,Siena,48,Marist,50
3606,2024,Saint Francis (PA),57,Le Moyne,94
3607,2024,Niagara,82,Mount St. Mary's,71
3608,2024,Fairfield,82,Manhattan,75
3609,2024,Stonehill,47,Merrimack,63
3610,2024,Chattanooga,81,ETSU,74
3611,2024,Fla. Atlantic,112,UTSA,103
3612,2024,Oregon,77,Utah,80
3613,2024,St. Xavier,58,Chicago St.,108
3614,2024,Indiana St.,72,Murray St.,63
3615,2024,Central Conn. St.,72,LIU,63
3616,2024,Northwestern St.,62,Southeastern La.,71
3617,2024,McNeese,62,A&M-Corpus Christi,61
3618,2024,Lehigh,57,Colgate,60
3619,2024,Wake Forest,64,North Carolina,85
3620,2024,Queens (NY),61,UMES,71
3621,2024,Nicholls,78,UIW,74
3622,2024,Tex. A&M-Commerce,65,Lamar University,76
3623,2024,New Orleans,80,Houston Christian,88
3624,2024,Florida A&M,81,Mississippi Val.,70
3625,2024,Bethune-Cookman,72,Ark.-Pine Bluff,76
3626,2024,Prairie View,78,Alcorn,90
3627,2024,Texas Southern,64,Jackson St.,73
3628,2024,Hofstra,80,Stony Brook,74
3629,2024,Weber St.,62,Montana,77
3630,2024,Idaho St.,70,Montana St.,77
3631,2024,Cincinnati,69,Kansas,74
3632,2024,Dayton,66,La Salle,54
3633,2024,Butler,90,Georgetown,66
3634,2024,Texas,75,Oklahoma,60
3635,2024,Ohio St.,69,Nebraska,83
3636,2024,Wells,49,Cornell,105
3637,2024,Duke,83,Louisville,69
3638,2024,Ball St.,87,Buffalo,59
3639,2024,West Virginia,59,UCF,72
3640,2024,Pittsburgh,72,Georgia Tech,64
3641,2024,Eastern Mich.,56,Western Mich.,73
3642,2024,Florida St.,85,Syracuse,69
3643,2024,Saint Joseph's,78,Massachusetts,77
3644,2024,UAB,70,Charlotte,76
3645,2024,Kentucky,62,South Carolina,79
3646,2024,Kent St.,90,Bowling Green,84
3647,2024,St. Bonaventure,50,Duquesne,54
3648,2024,Ohio,58,Akron,67
3649,2024,Miami (OH),55,Central Mich.,71
3650,2024,Loyola Chicago,67,VCU,74
3651,2024,Wisconsin,61,Minnesota,59
3652,2024,Belmont,67,Illinois St.,77
3653,2024,Toledo,89,NIU,73
3654,2024,Evansville,63,UNI,70
3655,2024,Xavier,78,Creighton,85
3656,2024,Michigan,67,Purdue,99
3657,2024,Wyoming,65,San Diego St.,81
3658,2024,Houston,75,BYU,68
3659,2024,San Diego,85,Portland,81
3660,2024,TCU,74,Oklahoma St.,69
3661,2024,Missouri,57,Texas A&M,63
3662,2024,Boston College,71,Virginia Tech,76
3663,2024,Boise St.,72,Fresno St.,68
3664,2024,Air Force,90,UNLV,58
3665,2024,ETSU,74,VMI,73
3666,2024,Providence,67,Seton Hall,63
3667,2024,Radford,69,UNC Asheville,81
3668,2024,LSU,66,Georgia,68
3669,2024,Maryland,69,Iowa,67
3670,2024,Fordham,71,Rhode Island,68
3671,2024,Lafayette,70,Loyola Maryland,44
3672,2024,George Washington,74,Richmond,82
3673,2024,Southern Miss.,79,Coastal Carolina,63
3674,2024,NC State,53,Virginia,59
3675,2024,James Madison,78,Old Dominion,62
3676,2024,UNC Greensboro,85,Western Caro.,82
3677,2024,Miami (FL),73,Notre Dame,61
3678,2024,Mercer,66,The Citadel,68
3679,2024,South Fla.,75,Temple,69
3680,2024,North Ala.,90,Kennesaw St.,84
3681,2024,Navy,63,Bucknell,71
3682,2024,Holy Cross,65,American,84
3683,2024,Chattanooga,79,Wofford,65
3684,2024,Winthrop,78,Charleston So.,59
3685,2024,Army West Point,69,Boston U.,59
3686,2024,Gardner-Webb,76,Longwood,64
3687,2024,High Point,78,USC Upstate,67
3688,2024,Davidson,84,Saint Louis,61
3689,2024,Texas St.,65,Troy,78
3690,2024,Murray St.,63,Bradley,71
3691,2024,Georgia St.,68,Marshall,77
3692,2024,Central Ark.,79,Queens (NC),96
3693,2024,Samford,68,Furman,78
3694,2024,Auburn,75,Alabama,79
3695,2024,Jacksonville St.,67,Middle Tenn.,75
3696,2024,East Carolina,54,Wichita St.,52
3697,2024,Valparaiso,69,Southern Ill.,75
3698,2024,Indiana St.,89,UIC,83
3699,2024,Drake,80,Missouri St.,83
3700,2024,Fla. Atlantic,69,Rice,56
3701,2024,Tulane,88,UTSA,89
3702,2024,Mississippi St.,70,Florida,79
3703,2024,Villanova,50,St. John's (NY),70
3704,2024,Marquette,86,DePaul,73
3705,2024,Kansas St.,67,Iowa St.,78
3706,2024,Arkansas,51,Ole Miss,77
3707,2024,Illinois,91,Northwestern,96
3708,2024,Utah,57,Washington St.,79
3709,2024,Colorado St.,64,Nevada,77
3710,2024,New Mexico,95,San Jose St.,75
3711,2024,Colorado,98,Washington,81
3712,2024,Central Conn. St.,76,FDU,60
3713,2024,Elon,68,Campbell,78
3714,2024,UAlbany,73,Maine,81
3715,2024,Monmouth,65,Stony Brook,72
3716,2024,Vermont,72,UMass Lowell,65
3717,2024,North Florida,71,Bellarmine,63
3718,2024,Ga. Southern,74,App State,84
3719,2024,William & Mary,55,Hofstra,64
3720,2024,Rider,62,Saint Peter's,57
3721,2024,Col. of Charleston,107,Hampton,86
3722,2024,Stonehill,60,LIU,63
3723,2024,N.C. A&T,71,Delaware,90
3724,2024,Jacksonville,59,Eastern Ky.,75
3725,2024,Lipscomb,98,FGCU,72
3726,2024,Wright St.,107,Cleveland St.,99
3727,2024,Purdue Fort Wayne,63,Northern Ky.,58
3728,2024,Austin Peay,82,Stetson,83
3729,2024,Youngstown St.,78,IUPUI,50
3730,2024,Binghamton,73,New Hampshire,79
3731,2024,UNCW,77,Northeastern,54
3732,2024,Merrimack,60,Wagner,44
3733,2024,Kansas City,66,South Dakota St.,75
3734,2024,UTEP,54,Louisiana Tech,68
3735,2024,Oakland,59,Green Bay,69
3736,2024,SMU,66,North Texas,68
3737,2024,Sacred Heart,71,Saint Francis (PA),75
3738,2024,Drexel,67,Towson,70
3739,2024,Bryant,70,NJIT,55
3740,2024,Mount St. Mary's,65,Quinnipiac,79
3741,2024,California Baptist,63,UTRGV,54
3742,2024,Lindenwood,66,Little Rock,80
3743,2024,Grand Canyon,53,SFA,51
3744,2024,FIU,91,Western Ky.,105
3745,2024,North Dakota St.,66,St. Thomas (MN),79
3746,2024,Southern Utah,73,Tarleton St.,70
3747,2024,Omaha,67,Oral Roberts,74
3748,2024,Detroit Mercy,71,Milwaukee,87
3749,2024,Utah Tech,60,Abilene Christian,82
3750,2024,South Alabama,66,ULM,80
3751,2024,Southeast Mo. St.,58,UT Martin,84
3752,2024,Tennessee Tech,59,Eastern Ill.,68
3753,2024,Western Ill.,73,Southern Ind.,68
3754,2024,South Dakota,110,Denver,111
3755,2024,Montana St.,70,Sacramento St.,62
3756,2024,San Francisco,72,Gonzaga,77
3757,2024,Northern Ariz.,75,Idaho,60
3758,2024,New Mexico St.,67,Sam Houston,79
3759,2024,Northern Colo.,74,Eastern Wash.,77
3760,2024,Arizona St.,61,Oregon,80
3761,2024,Portland,65,LMU (CA),92
3762,2024,Pepperdine,71,Santa Clara,94
3763,2024,UC Irvine,72,Long Beach St.,61
3764,2024,UC Riverside,65,UC San Diego,66
3765,2024,Montana,46,Portland St.,72
3766,2024,CSU Bakersfield,64,CSUN,56
3767,2024,Cal St. Fullerton,54,Cal Poly,51
3768,2024,Arizona,80,Oregon St.,83
3769,2024,Pacific,28,Saint Mary's (CA),76
3770,2024,UC Santa Barbara,78,Hawaii,61
3771,2024,Arkansas St.,75,Louisiana,81
3772,2024,Ohio,71,Kent St.,64
3773,2024,Manhattan,70,Canisius,82
3774,2024,Iona,70,Siena,51
3775,2024,Marist,62,Niagara,67
3776,2024,Michigan St.,66,Wisconsin,81
3777,2024,Saint Joseph's,72,St. Bonaventure,91
3778,2024,Utah Valley,61,Seattle U,62
3779,2024,Stanford,71,California,73
3780,2024,Kansas St.,52,Houston,74
3781,2024,Boston College,61,Notre Dame,58
3782,2024,UAlbany,86,New Hampshire,79
3783,2024,Nebraska,51,Maryland,73
3784,2024,Georgia,98,Florida,102
3785,2024,Lehigh,78,Holy Cross,72
3786,2024,Virginia,69,Louisville,52
3787,2024,William & Mary,72,Northeastern,68
3788,2024,Fordham,59,Duquesne,68
3789,2024,Georgetown,76,Providence,84
3790,2024,Central Mich.,62,Western Mich.,55
3791,2024,Wagner,68,Central Conn. St.,69
3792,2024,Missouri,64,South Carolina,72
3793,2024,Loyola Maryland,74,Navy,70
3794,2024,Seton Hall,57,Marquette,75
3795,2024,Detroit Mercy,64,Green Bay,78
3796,2024,Bucknell,66,Army West Point,56
3797,2024,Akron,68,Miami (OH),70
3798,2024,Kansas,75,Iowa St.,79
3799,2024,Georgia St.,83,Coastal Carolina,85
3800,2024,Bowling Green,72,Toledo,88
3801,2024,Nicholls,87,Tex. A&M-Commerce,84
3802,2024,Southern Ill.,60,Murray St.,58
3803,2024,Hofstra,78,Monmouth,81
3804,2024,Illinois St.,54,Evansville,58
3805,2024,Binghamton,51,Maine,50
3806,2024,Princeton,68,Cornell,83
3807,2024,NIU,71,Ball St.,81
3808,2024,Towson,67,Delaware,56
3809,2024,North Carolina,75,Florida St.,68
3810,2024,Sacred Heart,91,FDU,93
3811,2024,Boston U.,62,Lafayette,48
3812,2024,N.C. A&T,47,Drexel,62
3813,2024,Col. of Charleston,90,Campbell,67
3814,2024,LIU,74,Le Moyne,87
3815,2024,Lipscomb,59,Stetson,80
3816,2024,The Citadel,62,Chattanooga,90
3817,2024,Yale,78,Harvard,65
3818,2024,Penn,81,Columbia,84
3819,2024,Texas Tech,85,Oklahoma,84
3820,2024,West Virginia,66,Oklahoma St.,70
3821,2024,Texas,72,BYU,84
3822,2024,Brown,71,Dartmouth,75
3823,2024,Elon,80,Hampton,74
3824,2024,Pittsburgh,68,Miami (FL),72
3825,2024,Indiana,62,Illinois,70
3826,2024,California Baptist,81,SFA,79
3827,2024,Alabama A&M,69,Texas Southern,85
3828,2024,Villanova,81,Butler,88
3829,2024,New Mexico St.,53,Louisiana Tech,73
3830,2024,Grand Canyon,67,UT Arlington,61
3831,2024,Auburn,58,Mississippi St.,64
3832,2024,Western Ill.,50,Morehead St.,64
3833,2024,Buffalo,65,Eastern Mich.,75
3834,2024,Southern Miss.,67,Marshall,83
3835,2024,Samford,75,ETSU,72
3836,2024,Colgate,73,American,54
3837,2024,UTSA,72,South Fla.,89
3838,2024,Jacksonville,63,Bellarmine,69
3839,2024,North Florida,76,Eastern Ky.,89
3840,2024,Missouri St.,81,Valparaiso,70
3841,2024,Charlotte,75,Tulane,71
3842,2024,Utah St.,90,Boise St.,84
3843,2024,Colorado St.,76,Wyoming,79
3844,2024,Rhode Island,84,George Mason,92
3845,2024,Merrimack,74,Saint Francis (PA),55
3846,2024,UNCW,78,Stony Brook,86
3847,2024,Coppin St.,58,Norfolk St.,68
3848,2024,Long Beach St.,65,UC Riverside,53
3849,2024,USC Upstate,70,Gardner-Webb,75
3850,2024,Oakland,91,Milwaukee,87
3851,2024,Vermont,67,Bryant,57
3852,2024,High Point,83,Winthrop,81
3853,2024,Northern Ariz.,70,Eastern Wash.,85
3854,2024,Omaha,91,Denver,72
3855,2024,TCU,105,Baylor,102
3856,2024,Kennesaw St.,87,Central Ark.,92
3857,2024,Southern Utah,82,Abilene Christian,67
3858,2024,A&M-Corpus Christi,79,Northwestern St.,68
3859,2024,Southeast Mo. St.,61,Little Rock,66
3860,2024,Jackson St.,71,Bethune-Cookman,82
3861,2024,Alcorn,76,Florida A&M,67
3862,2024,South Carolina St.,66,Delaware St.,64
3863,2024,Clemson,71,Duke,72
3864,2024,N.C. Central,65,UMES,57
3865,2024,Presbyterian,58,Radford,73
3866,2024,Howard,79,Morgan St.,85
3867,2024,Tennessee Tech,57,SIUE,74
3868,2024,Lindenwood,67,UT Martin,76
3869,2024,Tennessee St.,64,Eastern Ill.,60
3870,2024,Mississippi Val.,46,Grambling,54
3871,2024,South Alabama,79,Troy,83
3872,2024,Liberty,62,Jacksonville St.,73
3873,2024,VMI,77,Western Caro.,102
3874,2024,UIC,65,Belmont,74
3875,2024,Iowa,88,Michigan,78
3876,2024,Georgia Tech,67,Virginia Tech,91
3877,2024,Rider,66,Mount St. Mary's,62
3878,2024,New Orleans,65,McNeese,102
3879,2024,Utah Tech,68,Tarleton St.,86
3880,2024,UC San Diego,92,UC Davis,59
3881,2024,Northern Colo.,89,Idaho,68
3882,2024,Colorado,69,Washington St.,78
3883,2024,UTEP,56,Sam Houston,60
3884,2024,UNC Asheville,71,Charleston So.,65
3885,2024,Arizona,87,Oregon,78
3886,2024,UNI,63,Drake,77
3887,2024,Dayton,64,Richmond,69
3888,2024,FIU,61,Middle Tenn.,79
3889,2024,Bradley,86,Indiana St.,95
3890,2024,Furman,67,Wofford,77
3891,2024,Tennessee,75,Vanderbilt,62
3892,2024,Kentucky,63,Arkansas,57
3893,2024,James Madison,76,App State,82
3894,2024,Houston Christian,75,UIW,79
3895,2024,La Salle,80,George Washington,70
3896,2024,Alabama St.,74,Prairie View,67
3897,2024,Ark.-Pine Bluff,66,Southern U.,80
3898,2024,Minnesota,83,Penn St.,74
3899,2024,Ga. Southern,76,Old Dominion,70
3900,2024,Queens (NC),84,North Ala.,90
3901,2024,Austin Peay,67,FGCU,73
3902,2024,NC State,65,Syracuse,77
3903,2024,Arizona St.,71,Oregon St.,84
3904,2024,DePaul,62,Creighton,85
3905,2024,UCF,57,Cincinnati,68
3906,2024,NJIT,75,UMBC,74
3907,2024,Mercer,70,UNC Greensboro,64
3908,2024,Montana St.,91,Portland St.,94
3909,2024,Air Force,70,Fresno St.,84
3910,2024,Southeastern La.,64,Lamar University,74
3911,2024,VCU,63,Davidson,58
3912,2024,Massachusetts,84,Saint Louis,73
3913,2024,Tulsa,85,Rice,83
3914,2024,San Diego,69,Pepperdine,67
3915,2024,LSU,88,Alabama,109
3916,2024,San Francisco,76,Portland,64
3917,2024,UCLA,65,Southern California,50
3918,2024,South Dakota,57,Kansas City,81
3919,2024,South Dakota St.,82,Oral Roberts,87
3920,2024,North Dakota,74,St. Thomas (MN),64
3921,2024,Ole Miss,71,Texas A&M,68
3922,2024,Ohio St.,58,Northwestern,83
3923,2024,Montana,70,Sacramento St.,67
3924,2024,Idaho St.,74,Weber St.,64
3925,2024,UNLV,77,San Jose St.,65
3926,2024,CSU Bakersfield,50,Cal St. Fullerton,68
3927,2024,CSUN,72,UC Irvine,77
3928,2024,Utah,73,Washington,98
3929,2024,LMU (CA),65,Saint Mary's (CA),70
3930,2024,Gonzaga,82,Pacific,73
3931,2024,Cal Poly,73,Hawaii,83
3932,2024,Wright St.,83,IUPUI,76
3933,2024,Xavier,56,UConn,99
3934,2024,Texas St.,46,Louisiana,66
3935,2024,Purdue,68,Rutgers,60
3936,2024,North Texas,63,Fla. Atlantic,66
3937,2024,Marist,80,Canisius,71
3938,2024,Robert Morris,64,Cleveland St.,66
3939,2024,Northern Ky.,52,Youngstown St.,82
3940,2024,Saint Peter's,63,Siena,52
3941,2024,Quinnipiac,66,Fairfield,64
3942,2024,Manhattan,84,Niagara,78
3943,2024,Arkansas St.,82,ULM,85
3944,2024,SMU,72,Wichita St.,77
3945,2024,Temple,64,East Carolina,70
3946,2024,Memphis,88,UAB,97
3947,2024,Nevada,55,New Mexico,89
3948,2024,Boston U.,63,Holy Cross,65
3949,2024,Duke,77,Virginia Tech,67
3950,2024,Howard,81,Coppin St.,66
3951,2024,N.C. Central,69,Delaware St.,66
3952,2024,Morgan St.,73,Norfolk St.,83
3953,2024,Jackson St.,86,Florida A&M,88
3954,2024,South Carolina St.,63,UMES,53
3955,2024,New Orleans,73,Lamar University,98
3956,2024,Northwestern St.,65,McNeese,89
3957,2024,Southeastern La.,80,Houston Christian,58
3958,2024,A&M-Corpus Christi,69,Tex. A&M-Commerce,54
3959,2024,Ark.-Pine Bluff,86,Grambling,70
3960,2024,Mississippi Val.,54,Southern U.,78
3961,2024,Alabama St.,55,Texas Southern,56
3962,2024,Alcorn,70,Bethune-Cookman,67
3963,2024,Alabama A&M,76,Prairie View,87
3964,2024,Houston,76,Texas,72
3965,2024,South Carolina,63,Tennessee,59
3966,2024,NIU,77,Central Mich.,84
3967,2024,George Washington,61,Dayton,83
3968,2024,VCU,62,St. Bonaventure,67
3969,2024,Western Mich.,63,Toledo,88
3970,2024,Texas Tech,78,TCU,85
3971,2024,Akron,77,Eastern Mich.,46
3972,2024,Buffalo,70,Ohio,91
3973,2024,North Carolina,73,Georgia Tech,74
3974,2024,Syracuse,75,Boston College,80
3975,2024,Miami (OH),71,Kent St.,67
3976,2024,Marquette,85,Villanova,80
3977,2024,Bowling Green,81,Ball St.,72
3978,2024,Illinois,87,Ohio St.,75
3979,2024,Iowa,68,Indiana,74
3980,2024,Oklahoma,73,Kansas St.,53
3981,2024,Illinois St.,61,Murray St.,59
3982,2024,Saint Louis,62,Loyola Chicago,77
3983,2024,Southeast Mo. St.,54,Lindenwood,58
3984,2024,Mississippi St.,82,Ole Miss,86
3985,2024,Wyoming,83,Air Force,72
3986,2024,San Jose St.,61,Utah St.,82
3987,2024,San Diego St.,71,Colorado St.,79
3988,2024,Michigan,62,Michigan St.,81
3989,2024,Oklahoma St.,54,Kansas,83
3990,2024,Seton Hall,72,DePaul,39
3991,2024,Louisville,64,Clemson,70
3992,2024,Miami (FL),68,NC State,74
3993,2024,LMU (CA),58,Gonzaga,92
3994,2024,Fresno St.,69,UNLV,78
3995,2024,UNC Greensboro,85,VMI,79
3996,2024,Alabama,85,Georgia,76
3997,2024,St. John's (NY),77,Xavier,88
3998,2024,Northwestern,96,Purdue,105
3999,2024,Cincinnati,65,West Virginia,69
4000,2024,La Salle,69,Rhode Island,71
4001,2024,Navy,65,Lehigh,77
4002,2024,UNC Asheville,73,Gardner-Webb,80
4003,2024,Baylor,77,UCF,69
4004,2024,Notre Dame,53,Virginia,65
4005,2024,USC Upstate,73,Presbyterian,80
4006,2024,Chattanooga,91,Western Caro.,85
4007,2024,Army West Point,55,Colgate,74
4008,2024,Wake Forest,72,Pittsburgh,77
4009,2024,American,69,Lafayette,66
4010,2024,Furman,82,The Citadel,79
4011,2024,South Fla.,71,East Carolina,60
4012,2024,Austin Peay,43,Jacksonville,63
4013,2024,Loyola Maryland,52,Bucknell,67
4014,2024,Richmond,83,Fordham,69
4015,2024,Lipscomb,76,North Florida,85
4016,2024,ETSU,54,Mercer,49
4017,2024,Wichita St.,68,Tulsa,79
4018,2024,George Mason,73,Saint Joseph's,75
4019,2024,Chicago St.,60,Duquesne,65
4020,2024,Charleston So.,63,Radford,60
4021,2024,Indiana St.,78,Belmont,72
4022,2024,Wofford,79,Samford,81
4023,2024,Valparaiso,70,Drake,81
4024,2024,Rice,74,Memphis,71
4025,2024,ULM,72,Louisiana,80
4026,2024,Florida,94,Kentucky,91
4027,2024,UNI,69,Bradley,85
4028,2024,UIC,60,Evansville,77
4029,2024,Missouri St.,76,Southern Ill.,75
4030,2024,UIW,66,Tex. A&M-Commerce,71
4031,2024,Penn St.,61,Rutgers,46
4032,2024,Southern Miss.,71,Arkansas St.,78
4033,2024,Arkansas,91,Missouri,84
4034,2024,Providence,65,UConn,74
4035,2024,Vanderbilt,54,Auburn,81
4036,2024,UAB,82,North Texas,79
4037,2024,Boise St.,86,New Mexico,78
4038,2024,Santa Clara,77,Saint Mary's (CA),82
4039,2024,IUPUI,56,Green Bay,79
4040,2024,NJIT,66,Binghamton,75
4041,2024,Maine,62,UMass Lowell,76
4042,2024,Coastal Carolina,67,James Madison,105
4043,2024,UAlbany,59,Vermont,81
4044,2024,Robert Morris,72,Oakland,87
4045,2024,Delaware,81,William & Mary,53
4046,2024,Hampton,58,N.C. A&T,59
4047,2024,Stonehill,72,Sacred Heart,77
4048,2024,Milwaukee,68,Purdue Fort Wayne,65
4049,2024,UMBC,95,Bryant,99
4050,2024,Cleveland St.,77,Detroit Mercy,65
4051,2024,LIU,75,FDU,82
4052,2024,Troy,84,Ga. Southern,63
4053,2024,Le Moyne,57,Wagner,80
4054,2024,Old Dominion,83,Marshall,76
4055,2024,Longwood,76,High Point,93
4056,2024,Saint Francis (PA),62,Central Conn. St.,63
4057,2024,Louisiana Tech,93,FIU,53
4058,2024,Campbell,69,Elon,67
4059,2024,UNCW,80,Col. of Charleston,74
4060,2024,Tulane,76,SMU,80
4061,2024,Northeastern,76,Towson,83
4062,2024,App State,81,Georgia St.,71
4063,2024,Drexel,62,Monmouth,67
4064,2024,Stony Brook,71,Hofstra,72
4065,2024,Bellarmine,96,Kennesaw St.,95
4066,2024,Utah Valley,72,SFA,77
4067,2024,North Dakota,95,South Dakota,81
4068,2024,Tarleton St.,76,Abilene Christian,73
4069,2024,Denver,71,Kansas City,85
4070,2024,St. Thomas (MN),65,Omaha,69
4071,2024,Weber St.,72,Northern Ariz.,70
4072,2024,North Dakota St.,74,South Dakota St.,73
4073,2024,South Alabama,66,Texas St.,74
4074,2024,Eastern Ky.,76,Queens (NC),94
4075,2024,Morehead St.,68,Tennessee St.,49
