,year,team1,team1_score,team2,team2_score
4347,2025,New Orleans,61,Northwestern St.,73
4348,2025,Dartmouth,67,Yale,83
4349,2025,Alcorn,78,Prairie View,70
4350,2025,Lamar University,78,Nicholls,74
4351,2025,Hofstra,55,Drexel,60
4352,2025,SFA,59,McNeese,79
4353,2025,Jackson St.,73,Texas Southern,81
4354,2025,Morehouse,79,Howard,76
4355,2025,UTRGV,85,UIW,78
4356,2025,Fresno St.,67,New Mexico,95
4357,2025,Washington Adventist,42,Norfolk St.,105
4358,2025,Georgetown,64,Villanova,63
4359,2025,Rutgers,72,Penn St.,80
4360,2025,Ark.-Pine Bluff,64,Bethune-Cookman,73
4361,2025,Bucknell,80,Colgate,87
4362,2025,FDU,58,Chicago St.,48
4363,2025,A&M-Corpus Christi,72,Houston Christian,76
4364,2025,Mississippi Val.,53,Florida A&M,83
4365,2025,Stonehill,72,Le Moyne,73
4366,2025,Hampton,74,N.C. A&T,73
4367,2025,Idaho,67,Montana,72
4368,2025,Eastern Wash.,64,Montana St.,74
4369,2025,Ohio,87,Eastern Mich.,94
4370,2025,Mississippi St.,56,Tennessee,68
4371,2025,Ball St.,82,Central Mich.,80
4372,2025,NIU,70,Western Mich.,72
4373,2025,Bowling Green,76,Miami (OH),84
4374,2025,Kent St.,83,Toledo,64
4375,2025,Vanderbilt,87,Alabama,103
4376,2025,Boston College,56,Virginia,74
4377,2025,Butler,78,UConn,80
4378,2025,Akron,90,Buffalo,58
4379,2025,VCU,81,Rhode Island,57
4380,2025,Saint Joseph's,78,Davidson,61
4381,2025,Dayton,82,Duquesne,62
4382,2025,Texas Tech,81,Cincinnati,71
4383,2025,George Mason,75,St. Bonaventure,62
4384,2025,Ohio St.,73,Purdue,70
4385,2025,Bradley,89,Belmont,77
4386,2025,UTSA,78,UAB,81
4387,2025,Indiana St.,81,Illinois St.,85
4388,2025,Marquette,76,Seton Hall,59
4389,2025,Missouri St.,68,UNI,79
4390,2025,UCF,83,Iowa St.,108
4391,2025,East Carolina,85,Tulsa,76
4392,2025,UT Martin,80,Tennessee St.,81
4393,2025,Missouri,53,Texas,61
4394,2025,Creighton,73,DePaul,49
4395,2025,North Carolina,66,Wake Forest,67
4396,2025,Arizona,92,Oklahoma St.,78
4397,2025,Arizona St.,65,West Virginia,57
4398,2025,Louisville,98,SMU,73
4399,2025,Minnesota,72,Iowa,67
4400,2025,Wisconsin,83,UCLA,85
4401,2025,Washington,71,Oregon,82
4402,2025,BYU,83,Colorado,67
4403,2025,Wyoming,63,UNLV,61
4404,2025,Army West Point,76,Holy Cross,71
4405,2025,Furman,82,VMI,91
4406,2025,Utah,36,Houston,70
4407,2025,Robert Morris,72,Youngstown St.,70
4408,2025,George Washington,61,Massachusetts,74
4409,2025,Syracuse,72,Clemson,86
4410,2025,Lafayette,80,Loyola Maryland,59
4411,2025,IU Indy,86,Green Bay,77
4412,2025,Purdue Fort Wayne,72,Oakland,76
4413,2025,Milwaukee,95,Wright St.,79
4414,2025,The Citadel,68,Wofford,79
4415,2025,Florida,70,South Carolina,69
4416,2025,Indiana,70,Northwestern,79
4417,2025,Murray St.,74,Southern Ill.,64
4418,2025,Boston U.,47,Navy,62
4419,2025,Virginia Tech,64,Georgia Tech,71
4420,2025,Detroit Mercy,50,Cleveland St.,65
4421,2025,Mercer,79,UNC Greensboro,78
4422,2025,Xavier,71,St. John's (NY),79
4423,2025,Lehigh,67,American,68
4424,2025,James Madison,74,Old Dominion,60
4425,2025,UNC Asheville,61,Gardner-Webb,53
4426,2025,Longwood,77,Radford,74
4427,2025,Western Caro.,58,ETSU,85
4428,2025,High Point,86,USC Upstate,77
4429,2025,Kansas,74,TCU,61
4430,2025,South Fla.,61,Charlotte,69
4431,2025,Valparaiso,71,Drake,81
4432,2025,Charleston So.,61,Presbyterian,71
4433,2025,Fordham,66,Loyola Chicago,70
4434,2025,La Salle,52,Saint Louis,64
4435,2025,UIC,78,Evansville,67
4436,2025,Temple,67,North Texas,76
4437,2025,Boise St.,72,Colorado St.,75
4438,2025,Florida St.,68,California,77
4439,2025,Georgia,65,Arkansas,68
4440,2025,Southern California,78,Nebraska,73
4441,2025,Texas A&M,63,Ole Miss,62
4442,2025,Kansas St.,62,Baylor,70
4443,2025,Nevada,69,Utah St.,90
4444,2025,San Diego St.,77,Air Force,76
4445,2025,Miami (FL),51,Stanford,88
4446,2025,Coastal Carolina,58,Ga. Southern,85
4447,2025,Texas St.,89,Louisiana,74
4448,2025,Hampton,83,William & Mary,94
4449,2025,Maine,86,UMass Lowell,85
4450,2025,UMBC,92,UAlbany,87
4451,2025,Marist,67,Niagara,65
4452,2025,FGCU,77,Bellarmine,61
4453,2025,Sacred Heart,93,Canisius,84
4454,2025,Marshall,92,Georgia St.,79
4455,2025,Drexel,61,Northeastern,70
4456,2025,Monmouth,71,Elon,83
4457,2025,North Florida,90,Queens (NC),81
4458,2025,Stetson,67,Eastern Ky.,66
4459,2025,Delaware,68,Hofstra,93
4460,2025,Iona,73,Rider,67
4461,2025,N.C. A&T,67,Towson,83
4462,2025,Mount St. Mary's,68,Siena,82
4463,2025,Lipscomb,64,North Ala.,74
4464,2025,Fairfield,87,Manhattan,84
4465,2025,Bryant,95,New Hampshire,76
4466,2025,Western Ky.,67,Louisiana Tech,77
4467,2025,Jacksonville,79,West Ga.,62
4468,2025,Wichita St.,53,Memphis,61
4469,2025,NJIT,64,Vermont,68
4470,2025,Samford,73,Chattanooga,69
4471,2025,Merrimack,48,Saint Peter's,37
4472,2025,UNCW,85,Col. of Charleston,83
4473,2025,Campbell,79,Stony Brook,54
4474,2025,Middle Tenn.,77,Sam Houston,75
4475,2025,Austin Peay,73,Central Ark.,71
4476,2025,South Dakota St.,65,Kansas City,64
4477,2025,South Dakota,102,North Dakota,93
4478,2025,Denver,70,Oral Roberts,68
4479,2025,Seattle U,56,UT Arlington,65
4480,2025,Tarleton St.,56,Abilene Christian,67
4481,2025,St. Thomas (MN),78,Omaha,89
4482,2025,Grand Canyon,74,Southern Utah,59
4483,2025,Southern Ind.,76,SIUE,82
4484,2025,Little Rock,62,Western Ill.,51
4485,2025,Southeast Mo. St.,68,Lindenwood,72
4486,2025,Tennessee Tech,77,Tennessee St.,89
4487,2025,Kennesaw St.,69,New Mexico St.,56
4488,2025,App State,55,Arkansas St.,65
4489,2025,Morehead St.,73,Eastern Ill.,66
4490,2025,Jacksonville St.,73,UTEP,66
4491,2025,Northern Colo.,76,Idaho,77
4492,2025,Northern Ariz.,70,Eastern Wash.,61
4493,2025,Hawaii,66,UC Davis,68
4494,2025,San Francisco,51,Saint Mary's (CA),71
4495,2025,Maryland,91,Illinois,70
4496,2025,Pepperdine,63,Oregon St.,83
4497,2025,Idaho St.,71,Sacramento St.,75
4498,2025,Long Beach St.,76,CSUN,86
4499,2025,CSU Bakersfield,71,Cal St. Fullerton,68
4500,2025,UC Irvine,80,UC Riverside,84
4501,2025,Weber St.,56,Portland St.,74
4502,2025,Utah Valley,74,California Baptist,69
4503,2025,UC Santa Barbara,63,UC San Diego,77
4504,2025,LMU (CA),73,Pacific,68
4505,2025,San Diego,82,Portland,92
4506,2025,Washington St.,65,Santa Clara,93
4507,2025,St. Bonaventure,35,VCU,30
4508,2025,Penn St.,42,Iowa,47
4509,2025,Penn St.-Shenango,63,Youngstown St.,112
4510,2025,Toledo,84,Bowling Green,71
4511,2025,LIU,64,Saint Francis,74
4512,2025,Milwaukee,79,Northern Ky.,59
4513,2025,Central Conn. St.,93,Le Moyne,70
4514,2025,Villanova,74,Marquette,87
4515,2025,Kent St.,59,Ohio,61
4516,2025,Wagner,66,Mercyhurst,71
4517,2025,Chicago St.,73,Stonehill,75
4518,2025,Saint Joseph's,72,Dayton,77
4519,2025,Michigan,64,Purdue,91
