,year,date,team1,team1_score,team2,team2_score
3953,2023,2023-01-25,Northwestern,78,Nebraska,63
3954,2023,2023-01-25,ETSU,67,Mercer,71
3955,2023,2023-01-25,Charleston So.,64,Winthrop,76
3956,2023,2023-01-25,Richmond,76,Massachusetts,85
3957,2023,2023-01-25,West Virginia,76,Texas Tech,61
3958,2023,2023-01-25,Saint Joseph's,91,George Washington,92
3959,2023,2023-01-25,Georgia,41,Tennessee,70
3960,2023,2023-01-25,Wake Forest,79,Pittsburgh,81
3961,2023,2023-01-25,UTRGV,66,SFA,83
3962,2023,2023-01-25,Illinois St.,75,Bradley,79
3963,2023,2023-01-25,Valparaiso,66,UNI,77
3964,2023,2023-01-25,California Baptist,74,UT Arlington,66
3965,2023,2023-01-25,Belmont,73,Evansville,64
3966,2023,2023-01-25,Butler,58,Providence,79
3967,2023,2023-01-25,Texas A&M,79,Auburn,63
3968,2023,2023-01-25,St. John's (NY),76,Creighton,104
3969,2023,2023-01-25,Tulane,95,Wichita St.,90
3970,2023,2023-01-25,Indiana,61,Minnesota,57
3971,2023,2023-01-25,Mississippi St.,63,Alabama,66
3972,2023,2023-01-25,Louisville,65,Boston College,75
3973,2023,2023-01-25,Chicago St.,65,Stanford,72
3974,2023,2023-01-25,Utah St.,75,San Diego St.,85
3975,2023,2023-01-26,St. Francis Brooklyn,65,Wagner,56
3976,2023,2023-01-26,Eastern Ky.,71,Bellarmine,72
3977,2023,2023-01-26,Georgia St.,59,App State,71
3978,2023,2023-01-26,Middle Tenn.,67,Fla. Atlantic,85
3979,2023,2023-01-26,Lindenwood,59,UT Martin,66
3980,2023,2023-01-26,SIUE,68,Tennessee Tech,80
3981,2023,2023-01-26,Milwaukee,86,Wright St.,93
3982,2023,2023-01-26,Hofstra,82,Elon,65
3983,2023,2023-01-26,Stony Brook,74,William & Mary,77
3984,2023,2023-01-26,Fairfield,63,Mount St. Mary's,60
3985,2023,2023-01-26,LIU,74,Sacred Heart,70
3986,2023,2023-01-26,Little Rock,72,Morehead St.,76
3987,2023,2023-01-26,Stetson,45,Liberty,74
3988,2023,2023-01-26,Monmouth,49,UNCW,52
3989,2023,2023-01-26,Northeastern,63,Towson,72
3990,2023,2023-01-26,FGCU,82,Queens (NC),84
3991,2023,2023-01-26,Merrimack,64,Central Conn. St.,61
3992,2023,2023-01-26,Delaware,66,Hampton,67
3993,2023,2023-01-26,Longwood,59,Radford,63
3994,2023,2023-01-26,Drexel,55,N.C. A&T,68
3995,2023,2023-01-26,Saint Francis (PA),82,FDU,87
3996,2023,2023-01-26,SMU,84,Memphis,99
3997,2023,2023-01-26,Iowa,61,Michigan St.,63
3998,2023,2023-01-26,ULM,86,Marshall,82
3999,2023,2023-01-26,Western Ky.,69,FIU,78
4000,2023,2023-01-26,Green Bay,50,Northern Ky.,68
4001,2023,2023-01-26,Coastal Carolina,69,James Madison,75
4002,2023,2023-01-26,South Dakota,72,Western Ill.,75
4003,2023,2023-01-26,Jacksonville,62,North Ala.,80
4004,2023,2023-01-26,Austin Peay,57,Kennesaw St.,84
4005,2023,2023-01-26,Tennessee St.,75,Southeast Mo. St.,92
4006,2023,2023-01-26,Grand Canyon,75,Abilene Christian,73
4007,2023,2023-01-26,Ga. Southern,67,Texas St.,70
4008,2023,2023-01-26,Old Dominion,66,South Alabama,64
4009,2023,2023-01-26,Arkansas St.,57,Southern Miss.,73
4010,2023,2023-01-26,South Dakota St.,54,St. Thomas (MN),60
4011,2023,2023-01-26,Troy,57,Louisiana,72
4012,2023,2023-01-26,Tex. A&M-Commerce,62,Lamar University,57
4013,2023,2023-01-26,Denver,61,Oral Roberts,102
4014,2023,2023-01-26,Omaha,61,Kansas City,64
4015,2023,2023-01-26,North Florida,85,Central Ark.,88
4016,2023,2023-01-26,Utah Tech,72,Tarleton St.,74
4017,2023,2023-01-26,Charlotte,63,Rice,65
4018,2023,2023-01-26,Seattle U,40,Sam Houston,55
4019,2023,2023-01-26,Eastern Ill.,74,Southern Ind.,78
4020,2023,2023-01-26,Nicholls,86,A&M-Corpus Christi,96
4021,2023,2023-01-26,New Orleans,87,Southeastern La.,92
4022,2023,2023-01-26,McNeese,65,UIW,70
4023,2023,2023-01-26,Purdue,75,Michigan,70
4024,2023,2023-01-26,Houston Christian,63,Northwestern St.,82
4025,2023,2023-01-26,Colorado,69,Oregon,75
4026,2023,2023-01-26,UCLA,64,Southern California,77
4027,2023,2023-01-26,Weber St.,73,Idaho,65
4028,2023,2023-01-26,Lipscomb,67,Jacksonville St.,72
4029,2023,2023-01-26,UTSA,59,North Texas,63
4030,2023,2023-01-26,Louisiana Tech,59,UAB,65
4031,2023,2023-01-26,Idaho St.,68,Eastern Wash.,81
4032,2023,2023-01-26,Utah Valley,67,Southern Utah,79
4033,2023,2023-01-26,Portland,60,LMU (CA),79
4034,2023,2023-01-26,UC Irvine,61,Cal St. Fullerton,62
4035,2023,2023-01-26,San Diego,87,Pepperdine,78
4036,2023,2023-01-26,Montana St.,75,Portland St.,66
4037,2023,2023-01-26,UC San Diego,65,CSUN,57
4038,2023,2023-01-26,Montana,48,Sacramento St.,67
4039,2023,2023-01-26,Long Beach St.,70,Cal Poly,52
4040,2023,2023-01-26,UC Davis,79,CSU Bakersfield,58
4041,2023,2023-01-26,Utah,63,Oregon St.,44
4042,2023,2023-01-26,Arizona,63,Washington St.,58
4043,2023,2023-01-26,Arizona St.,66,Washington,69
4044,2023,2023-01-27,Detroit Mercy,77,Robert Morris,85
4045,2023,2023-01-27,Purdue Fort Wayne,74,Cleveland St.,79
4046,2023,2023-01-27,Rider,68,Marist,52
4047,2023,2023-01-27,Iona,53,Siena,70
4048,2023,2023-01-27,Manhattan,62,Niagara,68
4049,2023,2023-01-27,Saint Louis,74,Davidson,70
4050,2023,2023-01-27,North Dakota,75,North Dakota St.,91
4051,2023,2023-01-27,Oakland,73,Youngstown St.,77
4052,2023,2023-01-27,Buffalo,68,Kent St.,74
4053,2023,2023-01-27,Air Force,73,New Mexico,81
4054,2023,2023-01-27,UC Santa Barbara,65,Hawaii,64
4055,2023,2023-01-28,Northeastern,78,Delaware,81
4056,2023,2023-01-28,Minnesota,61,Northwestern,81
4057,2023,2023-01-28,Boston College,57,Virginia,76
4058,2023,2023-01-28,Louisville,62,Notre Dame,76
4059,2023,2023-01-28,Temple,77,UCF,70
4060,2023,2023-01-28,Auburn,77,West Virginia,80
4061,2023,2023-01-28,Xavier,67,Creighton,84
4062,2023,2023-01-28,Holy Cross,55,Army West Point,66
4063,2023,2023-01-28,Mercer,74,The Citadel,65
4064,2023,2023-01-28,UMBC,68,Vermont,74
4065,2023,2023-01-28,NC State,79,Wake Forest,77
4066,2023,2023-01-28,Stetson,65,Queens (NC),71
4067,2023,2023-01-28,Saint Francis (PA),74,Central Conn. St.,88
4068,2023,2023-01-28,Bucknell,66,Loyola Maryland,80
4069,2023,2023-01-28,Western Caro.,71,VMI,65
4070,2023,2023-01-28,UMass Lowell,65,New Hampshire,69
4071,2023,2023-01-28,High Point,58,Gardner-Webb,86
4072,2023,2023-01-28,Radford,55,USC Upstate,52
4073,2023,2023-01-28,Brown,73,Cornell,80
4074,2023,2023-01-28,La Salle,70,Rhode Island,72
4075,2023,2023-01-28,Bowling Green,77,Toledo,91
4076,2023,2023-01-28,Winthrop,76,Presbyterian,58
4077,2023,2023-01-28,Columbia,73,Dartmouth,83
4078,2023,2023-01-28,UNC Asheville,78,Campbell,65
4079,2023,2023-01-28,Lafayette,57,Colgate,69
4080,2023,2023-01-28,George Washington,70,Fordham,85
4081,2023,2023-01-28,Harvard,68,Penn,83
4082,2023,2023-01-28,American,73,Navy,69
4083,2023,2023-01-28,Alabama,69,Oklahoma,93
4084,2023,2023-01-28,Samford,77,Wofford,85
4085,2023,2023-01-28,Monmouth,79,N.C. A&T,64
4086,2023,2023-01-28,Sacred Heart,81,Stonehill,82
4087,2023,2023-01-28,Bryant,67,Binghamton,84
4088,2023,2023-01-28,Missouri St.,71,Murray St.,74
4089,2023,2023-01-28,Iowa St.,61,Missouri,78
4090,2023,2023-01-28,Ohio,77,Akron,83
4091,2023,2023-01-28,UNI,71,Indiana St.,79
4092,2023,2023-01-28,Texas Tech,76,LSU,68
4093,2023,2023-01-28,Marquette,89,DePaul,69
4094,2023,2023-01-28,Cincinnati,69,Houston,75
4095,2023,2023-01-28,South Dakota St.,73,Western Ill.,81
4096,2023,2023-01-28,SIUE,50,Morehead St.,55
4097,2023,2023-01-28,FDU,78,Merrimack,71
4098,2023,2023-01-28,Duke,86,Georgia Tech,43
4099,2023,2023-01-28,Texas St.,58,Southern Miss.,67
4100,2023,2023-01-28,Northern Colo.,73,Northern Ariz.,83
4101,2023,2023-01-28,Aurora,66,Chicago St.,101
4102,2023,2023-01-28,Illinois,61,Wisconsin,51
4103,2023,2023-01-28,UAB,70,Rice,52
4104,2023,2023-01-28,Lindenwood,66,Tennessee St.,83
4105,2023,2023-01-28,Eastern Mich.,74,Miami (OH),69
4106,2023,2023-01-28,William & Mary,73,Towson,92
4107,2023,2023-01-28,Little Rock,91,Tennessee Tech,89
4108,2023,2023-01-28,Troy,60,South Alabama,77
4109,2023,2023-01-28,Coppin St.,75,UMES,94
4110,2023,2023-01-28,Miami (FL),68,Pittsburgh,71
4111,2023,2023-01-28,Drexel,58,Elon,72
4112,2023,2023-01-28,Seton Hall,70,Butler,49
4113,2023,2023-01-28,Jacksonville,74,Central Ark.,64
4114,2023,2023-01-28,Duquesne,79,Massachusetts,87
4115,2023,2023-01-28,Chattanooga,73,ETSU,64
4116,2023,2023-01-28,Morgan St.,62,Delaware St.,64
4117,2023,2023-01-28,UC San Diego,65,UC Riverside,72
4118,2023,2023-01-28,TCU,74,Mississippi St.,81
4119,2023,2023-01-28,Hofstra,85,Col. of Charleston,81
4120,2023,2023-01-28,New Mexico St.,72,Utah Valley,77
4121,2023,2023-01-28,UC Davis,72,Long Beach St.,75
4122,2023,2023-01-28,ULM,45,James Madison,58
4123,2023,2023-01-28,Jackson St.,66,Grambling,78
4124,2023,2023-01-28,Alabama A&M,61,Florida A&M,56
4125,2023,2023-01-28,Milwaukee,75,Northern Ky.,74
4126,2023,2023-01-28,Stony Brook,71,Hampton,66
4127,2023,2023-01-28,Arkansas,64,Baylor,67
4128,2023,2023-01-28,Alabama St.,62,Bethune-Cookman,64
4129,2023,2023-01-28,South Carolina St.,68,Norfolk St.,82
4130,2023,2023-01-28,Old Dominion,60,Coastal Carolina,59
4131,2023,2023-01-28,Louisiana Tech,66,UTSA,55
4132,2023,2023-01-28,Richmond,60,Dayton,86
4133,2023,2023-01-28,Western Ky.,63,Fla. Atlantic,70
4134,2023,2023-01-28,Lamar University,65,Northwestern St.,80
4135,2023,2023-01-28,Nebraska,63,Maryland,82
4136,2023,2023-01-28,McNeese,72,A&M-Corpus Christi,83
4137,2023,2023-01-28,Southeast Mo. St.,79,Eastern Ill.,68
4138,2023,2023-01-28,Southern Ind.,83,UT Martin,86
4139,2023,2023-01-28,Ball St.,87,NIU,69
4140,2023,2023-01-28,Arkansas St.,51,App State,63
4141,2023,2023-01-28,Nicholls,67,UIW,69
4142,2023,2023-01-28,Clemson,82,Florida St.,81
4143,2023,2023-01-28,Southeastern La.,80,New Orleans,64
4144,2023,2023-01-28,Idaho St.,95,Idaho,91
4145,2023,2023-01-28,Austin Peay,53,Jacksonville St.,70
4146,2023,2023-01-28,Lipscomb,72,Kennesaw St.,85
4147,2023,2023-01-28,Saint Peter's,73,Mount St. Mary's,62
4148,2023,2023-01-28,Pacific,95,Santa Clara,89
4149,2023,2023-01-28,Weber St.,71,Eastern Wash.,75
4150,2023,2023-01-28,Arizona,95,Washington,72
4151,2023,2023-01-28,Houston Christian,76,Tex. A&M-Commerce,77
4152,2023,2023-01-28,Seattle U,65,SFA,79
4153,2023,2023-01-28,Florida,50,Kansas St.,64
4154,2023,2023-01-28,South Carolina,78,Georgia,81
4155,2023,2023-01-28,North Florida,78,North Ala.,91
4156,2023,2023-01-28,Prairie View,89,Texas Southern,74
4157,2023,2023-01-28,N.C. Central,67,Howard,71
4158,2023,2023-01-28,Charleston So.,75,Longwood,63
4159,2023,2023-01-28,St. Bonaventure,61,VCU,58
4160,2023,2023-01-28,Texas,71,Tennessee,82
4161,2023,2023-01-28,UTEP,42,North Texas,52
4162,2023,2023-01-28,Alcorn,68,Southern U.,80
4163,2023,2023-01-28,Mississippi Val.,72,Ark.-Pine Bluff,88
4164,2023,2023-01-28,Utah St.,70,Fresno St.,53
4165,2023,2023-01-28,Green Bay,46,Wright St.,77
4166,2023,2023-01-28,Syracuse,70,Virginia Tech,85
4167,2023,2023-01-28,Bellarmine,63,Eastern Ky.,73
4168,2023,2023-01-28,FGCU,57,Liberty,74
4169,2023,2023-01-28,Utah Tech,76,Abilene Christian,81
4170,2023,2023-01-28,LIU,59,St. Francis Brooklyn,71
4171,2023,2023-01-28,Princeton,65,Yale,87
4172,2023,2023-01-28,Middle Tenn.,74,FIU,82
4173,2023,2023-01-28,Western Mich.,69,Central Mich.,70
4174,2023,2023-01-28,Georgia St.,65,Marshall,103
4175,2023,2023-01-28,Maine,72,UAlbany,68
4176,2023,2023-01-28,Evansville,69,Valparaiso,81
4177,2023,2023-01-28,Gonzaga,82,Portland,67
4178,2023,2023-01-28,California Baptist,58,UTRGV,64
4179,2023,2023-01-28,Omaha,64,Oral Roberts,73
4180,2023,2023-01-28,Kansas,77,Kentucky,68
4181,2023,2023-01-28,Ohio St.,70,Indiana,86
4182,2023,2023-01-28,Ole Miss,60,Oklahoma St.,82
4183,2023,2023-01-28,South Dakota,81,St. Thomas (MN),67
4184,2023,2023-01-28,Colorado St.,59,Boise St.,80
4185,2023,2023-01-28,Ga. Southern,87,Louisiana,94
4186,2023,2023-01-28,Utah,56,Oregon,68
4187,2023,2023-01-28,Arizona St.,58,Washington St.,75
4188,2023,2023-01-28,Grand Canyon,62,Tarleton St.,81
4189,2023,2023-01-28,Denver,60,Kansas City,70
4190,2023,2023-01-28,Vanderbilt,66,Texas A&M,72
4191,2023,2023-01-28,CSUN,56,UC Irvine,81
4192,2023,2023-01-28,San Jose St.,51,San Diego St.,72
4193,2023,2023-01-28,Cal St. Fullerton,65,Cal Poly,36
4194,2023,2023-01-28,Saint Mary's (CA),57,BYU,56
4195,2023,2023-01-28,San Francisco,94,San Diego,81
4196,2023,2023-01-28,Nevada,62,UNLV,68
4197,2023,2023-01-28,Montana St.,72,Sacramento St.,65
4198,2023,2023-01-28,California,46,Stanford,75
4199,2023,2023-01-28,Montana,73,Portland St.,67
4200,2023,2023-01-28,Colorado,52,Oregon St.,60
4201,2023,2023-01-28,Pepperdine,70,LMU (CA),84
4202,2023,2023-01-29,Saint Joseph's,79,George Mason,76
4203,2023,2023-01-29,Providence,70,Villanova,65
4204,2023,2023-01-29,Michigan,61,Penn St.,83
4205,2023,2023-01-29,Wichita St.,85,East Carolina,72
4206,2023,2023-01-29,Boston U.,55,Lehigh,66
4207,2023,2023-01-29,Michigan St.,61,Purdue,77
4208,2023,2023-01-29,Oakland,63,Robert Morris,68
4209,2023,2023-01-29,Manhattan,81,Canisius,74
4210,2023,2023-01-29,Quinnipiac,72,Iona,78
4211,2023,2023-01-29,Georgetown,73,St. John's (NY),75
4212,2023,2023-01-29,Detroit Mercy,63,Youngstown St.,73
4213,2023,2023-01-29,Rider,78,Fairfield,69
4214,2023,2023-01-29,Rutgers,82,Iowa,93
4215,2023,2023-01-29,Siena,70,Marist,55
4216,2023,2023-01-29,Southern Ill.,66,Illinois St.,72
4217,2023,2023-01-29,Bradley,83,UIC,76
4218,2023,2023-01-29,Drake,79,Belmont,61
4219,2023,2023-01-29,IUPUI,72,Cleveland St.,78
4220,2023,2023-01-29,Furman,69,UNC Greensboro,57
4221,2023,2023-01-29,South Fla.,80,SMU,82
4222,2023,2023-01-29,Memphis,80,Tulsa,68
4223,2023,2023-01-29,CSU Bakersfield,69,Hawaii,72
4224,2023,2023-01-30,N.C. Central,71,Norfolk St.,77
4225,2023,2023-01-30,Loyola Maryland,63,Colgate,76
4226,2023,2023-01-30,Chicago St.,76,The Citadel,75
4227,2023,2023-01-30,Virginia,67,Syracuse,62
4228,2023,2023-01-30,Alabama A&M,77,Bethune-Cookman,88
4229,2023,2023-01-30,UMES,72,Morgan St.,58
4230,2023,2023-01-30,Delaware St.,71,Coppin St.,66
4231,2023,2023-01-30,South Carolina St.,74,Howard,100
4232,2023,2023-01-30,South Dakota St.,67,Kansas City,66
4233,2023,2023-01-30,Alcorn,63,Grambling,60
4234,2023,2023-01-30,South Dakota,53,Oral Roberts,103
4235,2023,2023-01-30,Alabama St.,58,Florida A&M,69
4236,2023,2023-01-30,Jackson St.,62,Southern U.,73
4237,2023,2023-01-30,Baylor,71,Texas,76
4238,2023,2023-01-30,Iowa St.,77,Texas Tech,80
4239,2023,2023-01-31,Mississippi St.,66,South Carolina,51
4240,2023,2023-01-31,Wake Forest,73,Duke,75
4241,2023,2023-01-31,Virginia Tech,83,Miami (FL),92
4242,2023,2023-01-31,Toledo,81,Miami (OH),78
4243,2023,2023-01-31,VCU,61,Davidson,59
4244,2023,2023-01-31,Clemson,54,Boston College,62
4245,2023,2023-01-31,Saint Louis,65,Fordham,75
4246,2023,2023-01-31,Marist,66,Quinnipiac,72
4247,2023,2023-01-31,Central Mich.,69,Kent St.,81
4248,2023,2023-01-31,NIU,73,Western Mich.,59
4249,2023,2023-01-31,Ball St.,69,Bowling Green,60
4250,2023,2023-01-31,Ohio,79,Eastern Mich.,90
4251,2023,2023-01-31,Nebraska,56,Illinois,72
4252,2023,2023-01-31,Texas A&M,70,Arkansas,81
4253,2023,2023-01-31,Akron,81,Buffalo,64
4254,2023,2023-01-31,Kansas St.,78,Kansas,90
4255,2023,2023-01-31,UConn,90,DePaul,76
4256,2023,2023-01-31,Vanderbilt,44,Alabama,101
4257,2023,2023-01-31,Northwestern,70,Iowa,86
4258,2023,2023-01-31,Loyola Chicago,81,Dayton,85
4259,2023,2023-01-31,Boise St.,59,Air Force,52
4260,2023,2023-01-31,UNLV,83,Colorado St.,71
4261,2023,2023-01-31,West Virginia,72,TCU,76
4262,2023,2023-01-31,Kentucky,75,Ole Miss,66
4263,2023,2023-01-31,Indiana,55,Maryland,66
4264,2023,2023-01-31,Fresno St.,62,Wyoming,85
4265,2023,2023-01-31,San Diego St.,66,Nevada,75
4266,2023,2023-02-01,UAlbany,50,UMass Lowell,66
4267,2023,2023-02-01,Providence,83,Xavier,85
4268,2023,2023-02-01,Creighton,63,Georgetown,53
4269,2023,2023-02-01,Penn St.,60,Purdue,80
4270,2023,2023-02-01,East Carolina,63,South Fla.,71
4271,2023,2023-02-01,Wofford,52,ETSU,77
4272,2023,2023-02-01,George Washington,64,La Salle,75
4273,2023,2023-02-01,Binghamton,55,UMBC,69
4274,2023,2023-02-01,Navy,53,Lafayette,34
4275,2023,2023-02-01,Chattanooga,58,Furman,79
4276,2023,2023-02-01,Holy Cross,82,Boston U.,70
4277,2023,2023-02-01,USC Upstate,66,Campbell,78
4278,2023,2023-02-01,Tulsa,55,Cincinnati,81
4279,2023,2023-02-01,Bucknell,78,American,71
4280,2023,2023-02-01,St. Bonaventure,66,Richmond,62
4281,2023,2023-02-01,Radford,67,Presbyterian,59
4282,2023,2023-02-01,Massachusetts,59,George Mason,70
4283,2023,2023-02-01,Pittsburgh,65,North Carolina,64
4284,2023,2023-02-01,Tennessee,54,Florida,67
4285,2023,2023-02-01,New Hampshire,74,NJIT,67
4286,2023,2023-02-01,Georgia Tech,58,Louisville,68
4287,2023,2023-02-01,Georgia,73,Auburn,94
4288,2023,2023-02-01,Rhode Island,50,Saint Joseph's,64
4289,2023,2023-02-01,Longwood,74,Winthrop,76
4290,2023,2023-02-01,Army West Point,71,Lehigh,69
4291,2023,2023-02-01,Samford,85,Western Caro.,77
4292,2023,2023-02-01,Gardner-Webb,67,Charleston So.,59
4293,2023,2023-02-01,Maine,53,Bryant,71
4294,2023,2023-02-01,Sam Houston,67,UTRGV,65
4295,2023,2023-02-01,Southern Ill.,52,Bradley,62
4296,2023,2023-02-01,Belmont,82,Murray St.,83
4297,2023,2023-02-01,Indiana St.,83,Evansville,65
4298,2023,2023-02-01,Valparaiso,67,Missouri St.,76
4299,2023,2023-02-01,UIC,62,Illinois St.,68
4300,2023,2023-02-01,Villanova,64,Marquette,73
4301,2023,2023-02-01,Seton Hall,84,St. John's (NY),72
4302,2023,2023-02-01,Minnesota,55,Rutgers,90
4303,2023,2023-02-01,Florida St.,66,NC State,94
4304,2023,2023-02-01,LSU,77,Missouri,87
4305,2023,2023-02-01,SMU,52,Tulane,74
4306,2023,2023-02-01,UNI,81,Drake,88
4307,2023,2023-02-01,Oklahoma St.,71,Oklahoma,61
4308,2023,2023-02-01,SFA,67,New Mexico St.,73
4309,2023,2023-02-01,Southern Utah,72,California Baptist,71
4310,2023,2023-02-01,Abilene Christian,83,Seattle U,68
4311,2023,2023-02-01,New Mexico,73,Utah St.,84
4312,2023,2023-02-02,Milwaukee,72,IUPUI,69
4313,2023,2023-02-02,Central Conn. St.,48,St. Francis Brooklyn,53
4314,2023,2023-02-02,LIU,59,Merrimack,76
4315,2023,2023-02-02,Marshall,66,App State,58
4316,2023,2023-02-02,Wisconsin,65,Ohio St.,60
4317,2023,2023-02-02,Tennessee Tech,45,Morehead St.,64
4318,2023,2023-02-02,Central Ark.,91,FGCU,87
4319,2023,2023-02-02,Wagner,56,Sacred Heart,65
4320,2023,2023-02-02,Towson,72,Hofstra,76
4321,2023,2023-02-02,North Ala.,57,Stetson,79
4322,2023,2023-02-02,Wright St.,89,Youngstown St.,91
4323,2023,2023-02-02,North Florida,76,Jacksonville,63
4324,2023,2023-02-02,Michigan,68,Northwestern,51
4325,2023,2023-02-02,Cleveland St.,67,Detroit Mercy,85
4326,2023,2023-02-02,Delaware,62,Monmouth,70
4327,2023,2023-02-02,Regent,41,UMES,89
4328,2023,2023-02-02,N.C. A&T,63,UNCW,87
4329,2023,2023-02-02,Col. of Charleston,69,Drexel,70
4330,2023,2023-02-02,UT Martin,75,SIUE,89
4331,2023,2023-02-02,Ga. Southern,60,Georgia St.,64
4332,2023,2023-02-02,High Point,63,UNC Asheville,89
4333,2023,2023-02-02,James Madison,78,Old Dominion,73
4334,2023,2023-02-02,Southern Miss.,74,Troy,65
4335,2023,2023-02-02,Purdue Fort Wayne,82,Oakland,73
4336,2023,2023-02-02,FIU,57,Charlotte,54
4337,2023,2023-02-02,Northern Ky.,65,Robert Morris,52
4338,2023,2023-02-02,Elon,69,Stony Brook,55
4339,2023,2023-02-02,Rice,72,Louisiana Tech,80
4340,2023,2023-02-02,Saint Francis (PA),61,Stonehill,74
4341,2023,2023-02-02,Fla. Atlantic,77,UAB,86
4342,2023,2023-02-02,William & Mary,57,Hampton,62
4343,2023,2023-02-02,VMI,75,The Citadel,69
4344,2023,2023-02-02,UNC Greensboro,69,Mercer,49
4345,2023,2023-02-02,Coastal Carolina,70,ULM,83
4346,2023,2023-02-02,Kennesaw St.,90,Bellarmine,84
4347,2023,2023-02-02,Jacksonville St.,67,Eastern Ky.,69
4348,2023,2023-02-02,North Dakota,73,South Dakota St.,96
4349,2023,2023-02-02,Little Rock,98,Southeast Mo. St.,99
4350,2023,2023-02-02,A&M-Corpus Christi,86,New Orleans,69
4351,2023,2023-02-02,Queens (NC),60,Lipscomb,66
4352,2023,2023-02-02,North Dakota St.,62,South Dakota,71
4353,2023,2023-02-02,St. Thomas (MN),89,Omaha,83
4354,2023,2023-02-02,Oregon St.,57,Arizona St.,68
4355,2023,2023-02-02,Northwestern St.,94,Houston Christian,76
4356,2023,2023-02-02,Eastern Ill.,67,Lindenwood,80
4357,2023,2023-02-02,Stanford,78,Utah,72
4358,2023,2023-02-02,UTSA,74,Western Ky.,81
4359,2023,2023-02-02,South Alabama,82,Arkansas St.,62
4360,2023,2023-02-02,Liberty,82,Austin Peay,70
4361,2023,2023-02-02,Texas St.,63,Louisiana,82
4362,2023,2023-02-02,Tennessee St.,80,Southern Ind.,76
4363,2023,2023-02-02,UIW,67,Southeastern La.,77
4364,2023,2023-02-02,Lamar University,70,McNeese,63
4365,2023,2023-02-02,Northern Ariz.,68,Montana St.,69
4366,2023,2023-02-02,Houston,70,Wichita St.,61
4367,2023,2023-02-02,Western Ill.,44,Denver,74
4368,2023,2023-02-02,Northern Colo.,67,Montana,69
4369,2023,2023-02-02,Utah Valley,76,Utah Tech,69
4370,2023,2023-02-02,LMU (CA),61,BYU,89
4371,2023,2023-02-02,Hawaii,63,UC Davis,75
4372,2023,2023-02-02,Washington,61,UCLA,70
4373,2023,2023-02-02,UTEP,72,Middle Tenn.,84
4374,2023,2023-02-02,California,46,Colorado,59
4375,2023,2023-02-02,UC Riverside,76,CSU Bakersfield,82
4376,2023,2023-02-02,Portland,80,San Diego,61
4377,2023,2023-02-02,Cal Poly,62,UC Santa Barbara,68
4378,2023,2023-02-02,UC Irvine,76,UC San Diego,60
4379,2023,2023-02-02,Eastern Wash.,82,Sacramento St.,63
4380,2023,2023-02-02,Long Beach St.,70,Cal St. Fullerton,67
4381,2023,2023-02-02,Idaho,66,Portland St.,69
4382,2023,2023-02-02,Pepperdine,73,Pacific,81
4383,2023,2023-02-02,Oregon,76,Arizona,91
4384,2023,2023-02-02,Santa Clara,70,Gonzaga,88
4385,2023,2023-02-02,San Francisco,59,Saint Mary's (CA),68
4386,2023,2023-02-02,Washington St.,70,Southern California,80
4387,2023,2023-02-03,Yale,68,Harvard,57
4388,2023,2023-02-03,Brown,73,Dartmouth,61
4389,2023,2023-02-03,Eastern Mich.,90,Ball St.,91
4390,2023,2023-02-03,Siena,66,Manhattan,71
4391,2023,2023-02-03,VCU,73,Saint Louis,65
4392,2023,2023-02-03,Columbia,65,Penn,74
4393,2023,2023-02-03,Mount St. Mary's,51,Iona,81
4394,2023,2023-02-03,Cornell,82,Princeton,89
4395,2023,2023-02-03,Saint Peter's,61,Rider,82
4396,2023,2023-02-03,Fairfield,51,Quinnipiac,66
4397,2023,2023-02-03,Canisius,73,Niagara,76
4398,2023,2023-02-03,Kent St.,55,Akron,67
4399,2023,2023-02-03,Boise St.,52,San Diego St.,72
4400,2023,2023-02-03,Air Force,52,Nevada,72
4401,2023,2023-02-03,Fresno St.,82,UNLV,79
4402,2023,2023-02-04,Kansas,53,Iowa St.,68
4403,2023,2023-02-04,UCF,64,Cincinnati,73
4404,2023,2023-02-04,Virginia,68,Virginia Tech,74
4405,2023,2023-02-04,UConn,68,Georgetown,62
4406,2023,2023-02-04,Michigan St.,55,Rutgers,61
4407,2023,2023-02-04,A&M-Corpus Christi,83,Southeastern La.,72
4408,2023,2023-02-04,Green Bay,53,IUPUI,68
4409,2023,2023-02-04,Davidson,93,Massachusetts,78
4410,2023,2023-02-04,Wake Forest,81,Notre Dame,64
4411,2023,2023-02-04,Delaware St.,65,Morgan St.,75
4412,2023,2023-02-04,UNC Greensboro,79,The Citadel,59
4413,2023,2023-02-04,Purdue Fort Wayne,52,Detroit Mercy,85
